city,timestamp,temperature,season
New York,2010-11-16,7.857301114242958,autumn
New York,2010-11-17,15.459420774256197,autumn
New York,2010-11-18,17.629489880493367,autumn
New York,2010-11-19,7.500502809940253,autumn
New York,2010-11-20,12.795132954926787,autumn
New York,2010-11-21,15.512961315272564,autumn
New York,2010-11-22,10.24071430209352,autumn
New York,2010-11-23,21.055850302959996,autumn
New York,2010-11-24,17.10552330051682,autumn
New York,2010-11-25,15.832894471145268,autumn
New York,2010-11-26,16.585982694444205,autumn
New York,2010-11-27,24.54825004612989,autumn
New York,2010-11-28,17.328301774380737,autumn
New York,2010-11-29,12.482476242494563,autumn
New York,2010-11-30,28.082421724005535,autumn
New York,2010-12-01,6.5266615180073915,winter
New York,2010-12-02,-6.272109328037181,winter
New York,2010-12-03,1.1536109114626512,winter
New York,2010-12-04,-7.380017174579296,winter
New York,2010-12-05,3.417980426924421,winter
New York,2010-12-06,-3.191338727895938,winter
New York,2010-12-07,4.21729271632273,winter
New York,2010-12-08,-0.4992652035362788,winter
New York,2010-12-09,2.2542695586594217,winter
New York,2010-12-10,-5.884133255665427,winter
New York,2010-12-11,4.802245479600245,winter
New York,2010-12-12,1.223588156047857,winter
New York,2010-12-13,2.210673872235855,winter
New York,2010-12-14,2.2839538330618607,winter
New York,2010-12-15,1.7383597714741508,winter
New York,2010-12-16,-6.094134881888352,winter
New York,2010-12-17,-5.230671066610299,winter
New York,2010-12-18,1.9359819617039045,winter
New York,2010-12-19,-1.19909001846,winter
New York,2010-12-20,0.7779185585927172,winter
New York,2010-12-21,0.502924736473978,winter
New York,2010-12-22,-1.9826275130133817,winter
New York,2010-12-23,-6.538310451832209,winter
New York,2010-12-24,-9.295030203066212,winter
New York,2010-12-25,5.216779368340645,winter
New York,2010-12-26,7.07968367185401,winter
New York,2010-12-27,-3.7489578589616994,winter
New York,2010-12-28,-6.141020856163273,winter
New York,2010-12-29,-7.091078230366911,winter
New York,2010-12-30,0.9069485204436035,winter
New York,2010-12-31,-4.084933656963431,winter
New York,2011-01-01,-2.9700215767722855,winter
New York,2011-01-02,-1.9087462868254303,winter
New York,2011-01-03,6.100006425666219,winter
New York,2011-01-04,-3.33452297201788,winter
New York,2011-01-05,-0.34031043674237615,winter
New York,2011-01-06,10.479431905207548,winter
New York,2011-01-07,-3.8126070658152686,winter
New York,2011-01-08,-2.544047009974208,winter
New York,2011-01-09,8.114558232629976,winter
New York,2011-01-10,-0.20788773308335295,winter
New York,2011-01-11,-4.343414592662586,winter
New York,2011-01-12,0.745319085454394,winter
New York,2011-01-13,-2.132194041636405,winter
New York,2011-01-14,-5.0266383175232745,winter
New York,2011-01-15,6.753812326297991,winter
New York,2011-01-16,1.119538669533395,winter
New York,2011-01-17,-4.094420079921991,winter
New York,2011-01-18,-2.1949788730823547,winter
New York,2011-01-19,2.098170565799324,winter
New York,2011-01-20,1.0830553464354424,winter
New York,2011-01-21,-1.052123727000138,winter
New York,2011-01-22,-6.176673698681723,winter
New York,2011-01-23,7.342804999392718,winter
New York,2011-01-24,-3.5092019852094998,winter
New York,2011-01-25,-9.069791527672843,winter
New York,2011-01-26,3.605936156054142,winter
New York,2011-01-27,3.6149553050110343,winter
New York,2011-01-28,0.09164409145107141,winter
New York,2011-01-29,-3.1316177254345186,winter
New York,2011-01-30,7.327898085909802,winter
New York,2011-01-31,-11.27360812834534,winter
New York,2011-02-01,5.0210438565871565,winter
New York,2011-02-02,1.7620600110556894,winter
New York,2011-02-03,5.951613777621708,winter
New York,2011-02-04,-0.6810896023380622,winter
New York,2011-02-05,-6.764659625696169,winter
New York,2011-02-06,-0.8163473793411249,winter
New York,2011-02-07,-13.899413533694815,winter
New York,2011-02-08,2.5533757422966694,winter
New York,2011-02-09,-1.604027130778877,winter
New York,2011-02-10,4.815173352849778,winter
New York,2011-02-11,-6.223364796516563,winter
New York,2011-02-12,-0.9480811294218228,winter
New York,2011-02-13,2.771093741972769,winter
New York,2011-02-14,-2.1288902575281536,winter
New York,2011-02-15,-3.0488093062753596,winter
New York,2011-02-16,-10.762466340442751,winter
New York,2011-02-17,1.9094648761722885,winter
New York,2011-02-18,-1.409481844377431,winter
New York,2011-02-19,1.169924428002014,winter
New York,2011-02-20,0.12669523684725062,winter
New York,2011-02-21,5.911680746274958,winter
New York,2011-02-22,-1.8299610031498015,winter
New York,2011-02-23,-5.150549710446971,winter
New York,2011-02-24,10.790522071942796,winter
New York,2011-02-25,-13.652974083114135,winter
New York,2011-02-26,1.8354893084545232,winter
New York,2011-02-27,2.564769994371152,winter
New York,2011-02-28,-0.29200986908421556,winter
New York,2011-03-01,5.217650207316104,spring
New York,2011-03-02,6.283545698220236,spring
New York,2011-03-03,6.472309719121105,spring
New York,2011-03-04,10.070460306689052,spring
New York,2011-03-05,9.689142075348972,spring
New York,2011-03-06,11.782209379429197,spring
New York,2011-03-07,9.718407205963379,spring
New York,2011-03-08,9.410975398792301,spring
New York,2011-03-09,1.2564001710164885,spring
New York,2011-03-10,7.909381478472729,spring
New York,2011-03-11,5.156312813819854,spring
New York,2011-03-12,19.24175144264782,spring
New York,2011-03-13,3.149523075809163,spring
New York,2011-03-14,6.604981801317517,spring
New York,2011-03-15,9.971085229749324,spring
New York,2011-03-16,14.782130413179448,spring
New York,2011-03-17,9.1963335414184,spring
New York,2011-03-18,6.171475504980522,spring
New York,2011-03-19,10.56164472978824,spring
New York,2011-03-20,12.348378233495865,spring
New York,2011-03-21,11.091520246771932,spring
New York,2011-03-22,8.697436645880856,spring
New York,2011-03-23,8.40144286888171,spring
New York,2011-03-24,6.889284223923643,spring
New York,2011-03-25,7.770906847779166,spring
New York,2011-03-26,9.896873981970366,spring
New York,2011-03-27,2.5795741536114525,spring
New York,2011-03-28,9.1439353005463,spring
New York,2011-03-29,6.8021733991397495,spring
New York,2011-03-30,5.29956293102655,spring
New York,2011-03-31,25.132331313980036,spring
New York,2011-04-01,8.867155383308631,spring
New York,2011-04-02,8.976699906900112,spring
New York,2011-04-03,9.771994075132476,spring
New York,2011-04-04,5.223084583969172,spring
New York,2011-04-05,-6.639116511936365,spring
New York,2011-04-06,7.770000385179819,spring
New York,2011-04-07,3.92323948025467,spring
New York,2011-04-08,3.744752098181671,spring
New York,2011-04-09,14.873580191226175,spring
New York,2011-04-10,1.2935491510555064,spring
New York,2011-04-11,8.465382941177898,spring
New York,2011-04-12,8.20553006308889,spring
New York,2011-04-13,12.355786894205007,spring
New York,2011-04-14,10.86121066020808,spring
New York,2011-04-15,11.082345525707456,spring
New York,2011-04-16,-2.3238153374262605,spring
New York,2011-04-17,8.43467734445388,spring
New York,2011-04-18,5.296228838206575,spring
New York,2011-04-19,10.429789196328006,spring
New York,2011-04-20,8.651174360424791,spring
New York,2011-04-21,2.8061593613050553,spring
New York,2011-04-22,4.7528298643855855,spring
New York,2011-04-23,7.0621317087851665,spring
New York,2011-04-24,5.213367525935408,spring
New York,2011-04-25,12.389869858081434,spring
New York,2011-04-26,6.19024454926253,spring
New York,2011-04-27,5.558740777295049,spring
New York,2011-04-28,9.652085971039892,spring
New York,2011-04-29,10.904739991243028,spring
New York,2011-04-30,7.477090928197928,spring
New York,2011-05-01,11.73547074343274,spring
New York,2011-05-02,19.411397358042628,spring
New York,2011-05-03,7.607245264316677,spring
New York,2011-05-04,10.92778298013219,spring
New York,2011-05-05,15.011168204356263,spring
New York,2011-05-06,14.284949343566106,spring
New York,2011-05-07,10.185646737743495,spring
New York,2011-05-08,8.163376044048494,spring
New York,2011-05-09,6.322882873004842,spring
New York,2011-05-10,5.389434621857555,spring
New York,2011-05-11,10.842962598742385,spring
New York,2011-05-12,8.80878989420753,spring
New York,2011-05-13,18.018176558476643,spring
New York,2011-05-14,-1.8872975078865917,spring
New York,2011-05-15,9.917506446959367,spring
New York,2011-05-16,13.636213129424549,spring
New York,2011-05-17,4.38255102333788,spring
New York,2011-05-18,22.971650345279237,spring
New York,2011-05-19,9.474843151568365,spring
New York,2011-05-20,-1.9168251097045341,spring
New York,2011-05-21,3.92371860162669,spring
New York,2011-05-22,15.135229105096554,spring
New York,2011-05-23,14.023510679284712,spring
New York,2011-05-24,11.034289713940176,spring
New York,2011-05-25,4.420709355790901,spring
New York,2011-05-26,17.48265058820428,spring
New York,2011-05-27,4.300233844139204,spring
New York,2011-05-28,10.609572306228117,spring
New York,2011-05-29,20.972859979431068,spring
New York,2011-05-30,7.775521809033693,spring
New York,2011-05-31,11.481229658569497,spring
New York,2011-06-01,26.073116759318783,summer
New York,2011-06-02,18.41807367056327,summer
New York,2011-06-03,18.199557159698053,summer
New York,2011-06-04,21.168184629994805,summer
New York,2011-06-05,23.271561906481573,summer
New York,2011-06-06,23.70953440761454,summer
New York,2011-06-07,31.872380955747268,summer
New York,2011-06-08,26.782867811755448,summer
New York,2011-06-09,20.17469595128533,summer
New York,2011-06-10,24.52169591573011,summer
New York,2011-06-11,22.705412177245858,summer
New York,2011-06-12,26.75218162961214,summer
New York,2011-06-13,26.516795492213884,summer
New York,2011-06-14,26.550579526291873,summer
New York,2011-06-15,29.2593680658579,summer
New York,2011-06-16,31.577840556860032,summer
New York,2011-06-17,21.791581577665543,summer
New York,2011-06-18,29.14555996156146,summer
New York,2011-06-19,20.565496620850094,summer
New York,2011-06-20,31.886092904329438,summer
New York,2011-06-21,23.40312806719579,summer
New York,2011-06-22,23.98336748805007,summer
New York,2011-06-23,28.901694698498815,summer
New York,2011-06-24,24.089595699336282,summer
New York,2011-06-25,26.459618515444916,summer
New York,2011-06-26,18.09995559086056,summer
New York,2011-06-27,28.827765062048602,summer
New York,2011-06-28,24.58879805447576,summer
New York,2011-06-29,22.953748454808444,summer
New York,2011-06-30,20.16275048199506,summer
New York,2011-07-01,24.533498225759086,summer
New York,2011-07-02,34.431277523951344,summer
New York,2011-07-03,32.867148371171965,summer
New York,2011-07-04,22.476796942815113,summer
New York,2011-07-05,16.766360725973634,summer
New York,2011-07-06,23.144056993401556,summer
New York,2011-07-07,23.860878147575495,summer
New York,2011-07-08,22.18965704712715,summer
New York,2011-07-09,23.287267075271412,summer
New York,2011-07-10,24.675909078449898,summer
New York,2011-07-11,25.679227170256123,summer
New York,2011-07-12,19.649829155765985,summer
New York,2011-07-13,29.985608918171096,summer
New York,2011-07-14,24.167443904612124,summer
New York,2011-07-15,26.19648170472484,summer
New York,2011-07-16,24.065069921504804,summer
New York,2011-07-17,28.18210517693347,summer
New York,2011-07-18,28.96287858112564,summer
New York,2011-07-19,18.70407262867511,summer
New York,2011-07-20,26.686640636945636,summer
New York,2011-07-21,19.902152774278484,summer
New York,2011-07-22,32.755090570692005,summer
New York,2011-07-23,25.47645276581483,summer
New York,2011-07-24,29.00850653095567,summer
New York,2011-07-25,20.653265381112767,summer
New York,2011-07-26,26.251316374492227,summer
New York,2011-07-27,23.522722836894324,summer
New York,2011-07-28,24.361607920531885,summer
New York,2011-07-29,16.44243448343983,summer
New York,2011-07-30,30.794965583606263,summer
New York,2011-07-31,33.31889545598198,summer
New York,2011-08-01,31.00005815296732,summer
New York,2011-08-02,25.536542991726986,summer
New York,2011-08-03,19.241603011414455,summer
New York,2011-08-04,29.214891672241233,summer
New York,2011-08-05,27.478498958287535,summer
New York,2011-08-06,17.92772002293451,summer
New York,2011-08-07,36.14510037383608,summer
New York,2011-08-08,21.956289434231657,summer
New York,2011-08-09,29.633965187478292,summer
New York,2011-08-10,29.51660248377604,summer
New York,2011-08-11,27.534088468467928,summer
New York,2011-08-12,22.918618305581802,summer
New York,2011-08-13,25.152681201349985,summer
New York,2011-08-14,18.67187734324541,summer
New York,2011-08-15,21.370566755113426,summer
New York,2011-08-16,22.43740072909596,summer
New York,2011-08-17,32.54449423588102,summer
New York,2011-08-18,23.65218168851244,summer
New York,2011-08-19,24.27861691613701,summer
New York,2011-08-20,27.247799355774188,summer
New York,2011-08-21,24.16834174137474,summer
New York,2011-08-22,15.38131209875482,summer
New York,2011-08-23,30.494706476822522,summer
New York,2011-08-24,30.6611919358672,summer
New York,2011-08-25,20.864053197456883,summer
New York,2011-08-26,16.504578482226535,summer
New York,2011-08-27,25.453124336505816,summer
New York,2011-08-28,29.47499517248974,summer
New York,2011-08-29,20.626881488928273,summer
New York,2011-08-30,19.814789861859825,summer
New York,2011-08-31,27.92953038120149,summer
New York,2011-09-01,10.238728306616562,autumn
New York,2011-09-02,13.25597549800774,autumn
New York,2011-09-03,22.857791710116032,autumn
New York,2011-09-04,12.850314988756859,autumn
New York,2011-09-05,18.59436421445248,autumn
New York,2011-09-06,20.280572703922182,autumn
New York,2011-09-07,10.526436703227379,autumn
New York,2011-09-08,10.675406489415584,autumn
New York,2011-09-09,20.48460260393759,autumn
New York,2011-09-10,14.151754191595245,autumn
New York,2011-09-11,13.166217697677755,autumn
New York,2011-09-12,18.52977130191325,autumn
New York,2011-09-13,11.93957638870154,autumn
New York,2011-09-14,9.93802498869729,autumn
New York,2011-09-15,13.503035033413571,autumn
New York,2011-09-16,14.316148180268904,autumn
New York,2011-09-17,15.282608736926772,autumn
New York,2011-09-18,19.990720665138475,autumn
New York,2011-09-19,13.698085291057406,autumn
New York,2011-09-20,21.31429668764847,autumn
New York,2011-09-21,15.658353818378659,autumn
New York,2011-09-22,12.356548860311742,autumn
New York,2011-09-23,15.905006562075968,autumn
New York,2011-09-24,8.929159731439974,autumn
New York,2011-09-25,9.108153146627167,autumn
New York,2011-09-26,15.148597104970008,autumn
New York,2011-09-27,22.335549720881566,autumn
New York,2011-09-28,13.675604716512789,autumn
New York,2011-09-29,14.518497760799486,autumn
New York,2011-09-30,16.098829975401046,autumn
New York,2011-10-01,10.205202366236584,autumn
New York,2011-10-02,14.37905269274575,autumn
New York,2011-10-03,22.982587814041395,autumn
New York,2011-10-04,14.852602411986169,autumn
New York,2011-10-05,16.139442461685896,autumn
New York,2011-10-06,15.130617589781762,autumn
New York,2011-10-07,17.33998463334683,autumn
New York,2011-10-08,20.173880810610257,autumn
New York,2011-10-09,10.984825018541242,autumn
New York,2011-10-10,5.796576419099875,autumn
New York,2011-10-11,16.6063309224485,autumn
New York,2011-10-12,17.26442795485009,autumn
